,price,mid,std,lower,upper,bollinger,buy_sig,sell_sig
2010-07-19 16:00:00,466.18000000000001,466.92349999999971,18.938572523051828,447.98492747694786,485.86207252305155,-0.039258502671979036,,
2010-07-20 16:00:00,481.58999999999997,466.5749999999997,18.580210326844167,447.99478967315554,485.15521032684387,0.80811787035085492,,
2010-07-21 16:00:00,477.5,466.1374999999997,18.191498845984377,447.94600115401533,484.32899884598407,0.62460493751500157,,
2010-07-22 16:00:00,484.81,466.27549999999974,18.328516313750235,447.9469836862495,484.60401631374998,1.0112384266529799,,1.0
2010-07-23 16:00:00,490.06,467.02349999999967,19.000548821721601,448.02295117827805,486.02404882172129,1.2124123474615003,,
2010-07-26 16:00:00,488.97000000000003,467.83799999999962,19.595623732712792,448.24237626728683,487.43362373271242,1.0784040502228462,,
2010-07-27 16:00:00,492.63,468.8654999999996,20.35386229352066,448.51163770647895,489.21936229352025,1.167567101383282,,
2010-07-28 16:00:00,484.35000000000002,470.36999999999961,20.329513417441273,450.04048658255834,490.69951341744087,0.68767017256825114,,
2010-07-29 16:00:00,484.99000000000001,472.37199999999956,19.654785301895483,452.7172146981041,492.02678530189502,0.64198106497676088,,
2010-07-30 16:00:00,484.85000000000002,474.63999999999959,18.225920235244011,456.41407976475557,492.86592023524361,0.56019119299430764,,
2010-08-02 16:00:00,490.41000000000003,477.33299999999963,16.164123724776875,461.16887627522277,493.49712372477649,0.8090138520751089,,
2010-08-03 16:00:00,489.82999999999998,480.02099999999962,13.125571626665671,466.89542837333397,493.14657162666526,0.7473198332994947,,
2010-08-04 16:00:00,506.31999999999999,482.8269999999996,12.393131841569963,470.43386815842962,495.22013184156958,1.8956467421090792,,1.0
2010-08-05 16:00:00,508.10000000000002,485.40399999999966,11.995953879292554,473.40804612070713,497.39995387929218,1.8919712620084561,,
2010-08-06 16:00:00,500.22000000000003,487.04049999999961,11.651056186611235,475.38944381338837,498.69155618661085,1.1311850006478885,,
2010-08-09 16:00:00,505.35000000000002,488.51649999999961,12.020127976828956,476.49637202317064,500.53662797682858,1.4004426602154429,,
2010-08-10 16:00:00,503.70999999999998,489.24199999999956,12.492175066626181,476.74982493337336,501.73417506662577,1.1581650051201096,,
2010-08-11 16:00:00,491.74000000000001,489.26199999999955,12.496030359171263,476.7659696408283,501.75803035917079,0.19830297532702254,,
2010-08-12 16:00:00,492.00999999999999,489.16149999999953,12.463791040679761,476.69770895931975,501.62529104067931,0.2285420215007955,,
2010-08-13 16:00:00,486.35000000000002,490.49849999999952,10.388347862691184,480.11015213730832,500.88684786269073,-0.3993416522851016,,
2010-08-16 16:00:00,485.58999999999997,491.46899999999948,8.7788747031256449,482.69012529687382,500.24787470312515,-0.66967580684416639,,
2010-08-17 16:00:00,490.51999999999998,491.9154999999995,8.4716955831255056,483.443804416874,500.38719558312499,-0.16472499351595757,,
2010-08-18 16:00:00,482.14999999999998,492.14799999999951,8.1113958822383818,484.03660411776116,500.25939588223787,-1.232586862378678,1.0,
2010-08-19 16:00:00,467.97000000000003,491.30599999999947,9.6426963907765586,481.66330360922291,500.94869639077604,-2.420069973614519,,
2010-08-20 16:00:00,462.01999999999998,489.90399999999954,11.660674982739325,478.24332501726019,501.56467498273889,-2.3912852421729238,,
2010-08-23 16:00:00,464.06999999999999,488.65899999999954,13.016140142566393,475.64285985743317,501.67514014256591,-1.8891161074385399,,
2010-08-24 16:00:00,451.38999999999999,486.59699999999958,15.401898071695708,471.19510192830387,501.99889807169529,-2.2858870923642853,,
2010-08-25 16:00:00,454.62,485.1104999999996,16.983640262890901,468.1268597371087,502.09414026289051,-1.7952864950054943,,
2010-08-26 16:00:00,450.98000000000002,483.40999999999957,18.620135111735298,464.78986488826428,502.03013511173486,-1.7416629796397458,,
2010-08-27 16:00:00,458.82999999999998,482.10899999999958,19.406632045999608,462.70236795399995,501.51563204599921,-1.1995383817666714,,
2010-08-30 16:00:00,452.69,480.22299999999962,20.366589022744606,459.856410977255,500.58958902274424,-1.3518709475235076,,
2010-08-31 16:00:00,450.01999999999998,478.23249999999962,21.302144659766952,456.93035534023267,499.53464465976657,-1.3243971651964306,,
2010-09-01 16:00:00,460.32999999999998,475.93299999999965,20.580629395529151,455.35237060447048,496.51362939552882,-0.7581400792042442,,
2010-09-02 16:00:00,463.18000000000001,473.68699999999961,19.296463570200832,454.39053642979877,492.98346357020046,-0.54450391709211277,,
2010-09-03 16:00:00,470.30000000000001,472.19099999999963,18.263319551848557,453.92768044815108,490.45431955184819,-0.10354087024711893,,
2010-09-07 16:00:00,464.39999999999998,470.14349999999956,16.566871278179431,453.57662872182016,486.71037127817897,-0.3466858589988846,,
2010-09-08 16:00:00,470.57999999999998,468.48699999999963,14.56991135328143,453.91708864671818,483.05691135328107,0.14365221237457798,,
2010-09-09 16:00:00,476.18000000000001,467.70899999999966,13.649250181847009,454.05974981815268,481.35825018184664,0.62062017232759481,,
2010-09-10 16:00:00,476.13999999999999,466.91549999999961,12.581709562960668,454.33379043703894,479.49720956296028,0.73316745660354521,,
2010-09-13 16:00:00,482.26999999999998,466.7114999999996,12.279459646537429,454.43204035346218,478.99095964653702,1.2670345803357541,,1.0
2010-09-14 16:00:00,480.43000000000001,466.45349999999962,11.910600442257014,454.5428995577426,478.36410044225664,1.1734504962834511,,
2010-09-15 16:00:00,480.63999999999999,465.95949999999959,11.032405127404807,454.92709487259481,476.99190512740438,1.3306708583003006,,
2010-09-16 16:00:00,481.06,465.90499999999957,10.950603684411281,454.95439631558827,476.85560368441088,1.383941966740547,,
2010-09-17 16:00:00,490.14999999999998,467.01399999999956,12.220252560073519,454.79374743992605,479.23425256007306,1.8932505597790388,,
2010-09-20 16:00:00,508.27999999999997,469.3269999999996,15.232064897872004,454.09493510212758,484.55906489787162,2.5573026547071964,,
2010-09-21 16:00:00,513.46000000000004,471.79649999999964,18.073559133086022,453.72294086691363,489.87005913308565,2.3052183409591911,,
2010-09-22 16:00:00,516.0,475.0269999999997,19.914579187388942,455.11242081261076,494.94157918738864,2.0574373987247876,,
2010-09-23 16:00:00,513.48000000000002,477.96999999999963,21.056542176279123,456.91345782372048,499.02654217627878,1.6864117433299923,,
2010-09-24 16:00:00,527.28999999999996,481.78549999999962,22.753857851046337,459.03164214895327,504.53935785104596,1.9998586744228879,,
2010-09-27 16:00:00,530.40999999999997,485.36449999999957,24.51446951346723,460.85003048653232,509.87896951346681,1.8375066193153509,,
2010-09-28 16:00:00,527.16999999999996,489.08849999999956,24.943028194802956,464.14547180519662,514.03152819480249,1.5267392436310092,,
2010-09-29 16:00:00,527.69000000000005,492.97199999999958,24.583943326367994,468.38805667363158,517.55594332636758,1.4122225852499015,,
